ano,id_municipio,id_municipio_nome,sigla_uf,sigla_uf_nome,populacao_atendida_agua,populacao_urbana_residente_esgoto,extensao_rede_esgoto,volume_agua_tratada_eta,volume_agua_tratada_importado,quantidade_empregado,despesa_agua_importada,despesa_fiscal_nao_computada,despesa_divida_variacao,investimento_agua_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,natureza_juridica
2002,1200203,Cruzeiro do Sul,AC,Acre,19120,,,2160.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2006,1200252,EpitaciolÃ¢ndia,AC,Acre,8848,,,648.0,0.0,3,0.0,0.0,0.0,60560.2,0.0,60560.2,Autarquia | Administração pública direta
2006,1200450,Senador Guiomard,AC,Acre,8330,,,622.1,0.0,18,0.0,0.0,0.0,35017.06,0.0,35017.06,Autarquia | Administração pública direta
2005,1300029,AlvarÃ£es,AM,Amazonas,3719,,,0.0,0.0,5,0.0,0.0,0.0,47412.4,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1301001,Carauari,AM,Amazonas,16392,,,0.0,0.0,12,0.0,0.0,0.0,204425.47,0.0,0.0,Sociedade de economia mista com administração pública
2017,1302405,LÃ¡brea,AM,Amazonas,25000,,,1813.32,0.0,3,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2017,1302702,ManicorÃ©,AM,Amazonas,28765,,,0.0,0.0,30,0.0,181428.0,0.0,,,,Administração pública direta | Administração pública direta
2020,1303304,Novo AripuanÃ£,AM,Amazonas,26046,,,296.3,0.0,6,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2013,1301951,Itamarati,AM,Amazonas,1811,,,0.0,0.0,6,0.0,0.0,0.0,294840.6,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1304005,Silves,AM,Amazonas,8000,,,0.0,0.0,2,0.0,0.0,0.0,20000.0,0.0,0.0,Administração pública direta | Administração pública direta
2003,1200351,Marechal Thaumaturgo,AC,Acre,0,,,90.0,0.0,6,0.0,0.0,0.0,213907.47,0.0,213907.47,Autarquia | Administração pública direta
2004,1200435,Santa Rosa do Purus,AC,Acre,1261,,,155.52,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2005,1302207,JuruÃ¡,AM,Amazonas,4056,,,0.0,0.0,8,0.0,0.0,0.0,109718.92,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1301308,CodajÃ¡s,AM,Amazonas,7570,,,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1301159,Careiro da VÃ¡rzea,AM,Amazonas,2724,,,279.5,0.0,9,0.0,0.0,0.0,5009.28,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1302207,JuruÃ¡,AM,Amazonas,6178,,,0.0,0.0,8,0.0,0.0,0.0,11116.76,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1302504,Manacapuru,AM,Amazonas,71000,,,862.8,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2014,1302207,JuruÃ¡,AM,Amazonas,4569,,,0.0,0.0,8,0.0,0.0,0.0,12237.91,0.0,767.94,Sociedade de economia mista com administração pública | Administração pública direta
2007,1300029,AlvarÃ£es,AM,Amazonas,5596,,,0.0,0.0,5,0.0,0.0,0.0,43991.46,0.0,24228.63,Sociedade de economia mista com administração pública | Administração pública direta
2011,1301852,Iranduba,AM,Amazonas,35000,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2002,1200013,AcrelÃ¢ndia,AC,Acre,2589,,,,0.0,8,0.0,0.0,0.0,1366151.27,0.0,1366151.27,Autarquia | Administração pública direta
2002,1200179,Capixaba,AC,Acre,1232,,,,0.0,10,0.0,0.0,0.0,58183.62,0.0,472776.54,Autarquia | Administração pública direta
2006,1301407,EirunepÃ©,AM,Amazonas,13657,,,1188.7,0.0,15,0.0,0.0,0.0,22573.19,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2001,1200104,BrasilÃ©ia,AC,Acre,6126,,,963.63,0.0,8,0.0,0.0,,0.0,0.0,0.0,Autarquia | Administração pública direta
2022,1300409,Barcelos,AM,Amazonas,18399,,,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia
2021,1301308,CodajÃ¡s,AM,Amazonas,15500,,,0.0,0.0,16,0.0,0.0,0.0,24375.68,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1302405,LÃ¡brea,AM,Amazonas,29000,,,4029.6,0.0,3,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2020,1303007,NhamundÃ¡,AM,Amazonas,12000,,,0.0,0.0,9,0.0,0.0,0.0,,,,Sociedade de economia mista com administração pública | Administração pública direta
2017,1304203,TefÃ©,AM,Amazonas,50532,,,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2011,1200427,Rodrigues Alves,AC,Acre,4000,,,0.0,0.0,9,0.0,0.0,0.0,,,,Autarquia | Administração pública direta
2008,1300607,Benjamin Constant,AM,Amazonas,19870,,,2001.13,0.0,21,0.0,0.0,0.0,32980.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1301209,Coari,AM,Amazonas,32716,,,3854.84,0.0,29,0.0,0.0,0.0,11089.21,0.0,0.0,Administração pública direta | Administração pública direta
2009,1301308,CodajÃ¡s,AM,Amazonas,,,,0.0,0.0,8,0.0,0.0,0.0,16588.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1304062,Tabatinga,AM,Amazonas,13116,,,2632.01,0.0,19,0.0,0.0,0.0,2716.28,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1200609,TarauacÃ¡,AC,Acre,9959,,,933.1,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2001,1200385,PlÃ¡cido de Castro,AC,Acre,2735,,,276.7,0.0,9,0.0,0.0,,530377.65,0.0,477339.9,Autarquia | Administração pública direta
2014,1300409,Barcelos,AM,Amazonas,10500,,,520.3,0.0,4,0.0,20.0,0.0,0.0,0.0,0.0,Autarquia
2016,1400704,UiramutÃ£,RR,Roraima,1308,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1300508,Barreirinha,AM,Amazonas,27500,,,0.0,0.0,13,1000.0,1000.0,0.0,,,,Administração pública direta | Administração pública direta
2010,1301001,Carauari,AM,Amazonas,15969,,,0.0,0.0,12,0.0,0.0,0.0,49393.97,0.0,0.0,Sociedade de economia mista com administração pública
2001,1200179,Capixaba,AC,Acre,1788,,,0.0,0.0,5,0.0,0.0,,58183.62,0.0,52365.26,Autarquia | Administração pública direta
2021,1301159,Careiro da VÃ¡rzea,AM,Amazonas,2500,,,500.0,0.0,11,0.0,0.0,0.0,24155.38,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2019,1301951,Itamarati,AM,Amazonas,2320,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1303304,Novo AripuanÃ£,AM,Amazonas,26443,,,300.0,0.0,7,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2013,1301100,Careiro,AM,Amazonas,13601,,,1050.0,0.0,8,0.0,2641.12,0.0,,,,Administração pública direta | Administração pública direta
2016,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1195,,,236.85,0.0,6,0.0,0.0,0.0,16199.31,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1200351,Marechal Thaumaturgo,AC,Acre,2286,,,155.52,0.0,7,0.0,0.0,0.0,78142.16,0.0,78142.16,Autarquia | Administração pública direta
2008,1200609,TarauacÃ¡,AC,Acre,10985,,,933.12,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2009,1300029,AlvarÃ£es,AM,Amazonas,,,,0.0,0.0,6,0.0,0.0,0.0,2869.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1475,,,205.77,0.0,9,0.0,0.0,0.0,3212.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1301407,EirunepÃ©,AM,Amazonas,18741,,,737.93,0.0,22,0.0,0.0,0.0,29262.0,0.0,6067.0,Sociedade de economia mista com administração pública | Administração pública direta
2004,1200203,Cruzeiro do Sul,AC,Acre,23100,,,2160.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2003,1200302,FeijÃ³,AC,Acre,2681,,,600.8,0.0,18,0.0,0.0,0.0,594312.81,0.0,594312.81,Autarquia | Administração pública direta
2006,1200351,Marechal Thaumaturgo,AC,Acre,2560,,,181.4,0.0,4,0.0,0.0,0.0,289734.49,0.0,382687.37,Autarquia | Administração pública direta
2003,1200708,Xapuri,AC,Acre,5892,,,646.6,0.0,15,0.0,0.0,0.0,632214.22,0.0,646237.57,Autarquia | Administração pública direta
2021,1303601,Santa Isabel do Rio Negro,AM,Amazonas,10000,,,0.0,0.0,10,0.0,22000.0,0.0,,,,Administração pública direta
2021,1304005,Silves,AM,Amazonas,8000,,,0.0,0.0,6,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2009,1200450,Senador Guiomard,AC,Acre,6432,,,1220.41,0.0,22,0.0,0.0,0.0,43672.5,47599.28,520.22,Autarquia | Administração pública direta
2007,1302553,Manaquiri,AM,Amazonas,6122,,,0.0,0.0,6,0.0,0.0,0.0,24349.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1303205,Novo AirÃ£o,AM,Amazonas,8985,,,0.0,0.0,15,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2011,1303502,Pauini,AM,Amazonas,3730,,,0.0,0.0,12,0.0,0.0,0.0,,,,0
2006,1300607,Benjamin Constant,AM,Amazonas,12808,,,1123.2,0.0,14,0.0,0.0,0.0,31908.65,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1301209,Coari,AM,Amazonas,11358,,,3426.3,0.0,28,0.0,0.0,0.0,191357.33,0.0,0.0,Administração pública direta | Administração pública direta
2001,1301852,Iranduba,AM,Amazonas,8355,,,174.0,0.0,6,,,,,0.0,0.0,Autarquia | Administração pública direta
2022,1301506,Envira,AM,Amazonas,16112,,,812.0,0.0,9,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2022,1301951,Itamarati,AM,Amazonas,1591,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1303809,SÃ£o Gabriel da Cachoeira,AM,Amazonas,26106,,,0.0,0.0,5,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2016,1301308,CodajÃ¡s,AM,Amazonas,9522,,,0.0,0.0,10,0.0,0.0,0.0,20991.8,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1200450,Senador Guiomard,AC,Acre,6641,,,412.49,0.0,20,0.0,0.0,0.0,332784.81,677076.1,0.0,Autarquia | Administração pública direta
2009,1300607,Benjamin Constant,AM,Amazonas,,,,2447.24,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1302207,JuruÃ¡,AM,Amazonas,3685,,,0.0,0.0,8,0.0,0.0,0.0,6821.83,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2006,1200138,Bujari,AC,Acre,2880,,,388.8,0.0,15,0.0,0.0,0.0,172610.43,0.0,172610.43,Autarquia | Administração pública direta
2004,1200302,FeijÃ³,AC,Acre,2747,,,600.8,0.0,15,0.0,0.0,0.0,334913.51,0.0,334913.51,Autarquia | Administração pública direta
2002,1200344,Manoel Urbano,AC,Acre,2863,,,,0.0,9,0.0,0.0,0.0,555804.01,0.0,925571.88,Autarquia | Administração pública direta
2006,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1161,,,231.7,0.0,6,0.0,0.0,0.0,56079.45,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2006,1301852,Iranduba,AM,Amazonas,43120,13174,0.0,2660.8,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2022,1301159,Careiro da VÃ¡rzea,AM,Amazonas,549,,,500.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1302207,JuruÃ¡,AM,Amazonas,4639,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1300300,Autazes,AM,Amazonas,7117,,,1445.2,0.0,13,0.0,0.0,0.0,42262.67,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1300607,Benjamin Constant,AM,Amazonas,15842,,,1746.16,0.0,16,0.0,0.0,0.0,30351.77,0.0,8736.37,Sociedade de economia mista com administração pública | Administração pública direta
2012,1300607,Benjamin Constant,AM,Amazonas,16138,,,2947.26,2947.26,15,0.0,,0.0,2469.47,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2013,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1117,,,191.88,0.0,6,0.0,0.0,0.0,22716.89,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1200013,AcrelÃ¢ndia,AC,Acre,3445,,,466.56,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2007,1200385,PlÃ¡cido de Castro,AC,Acre,5614,,,466.56,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2007,1200500,Sena Madureira,AC,Acre,9665,,,1088.64,0.0,33,0.0,0.0,0.0,12103.0,0.0,3003.0,Autarquia | Administração pública direta
2005,1200054,Assis Brasil,AC,Acre,2870,,,307.4,0.0,0,0.0,0.0,0.0,128443.73,0.0,128443.73,Autarquia | Administração pública direta
2002,1200138,Bujari,AC,Acre,1302,,,142.6,0.0,18,0.0,0.0,0.0,40249.96,0.0,40249.96,Autarquia | Administração pública direta
2003,1200450,Senador Guiomard,AC,Acre,6329,,,670.3,0.0,28,0.0,0.0,0.0,11287.99,0.0,11287.99,Autarquia | Administração pública direta
2006,1200609,TarauacÃ¡,AC,Acre,10805,,,856.8,0.0,22,0.0,0.0,0.0,256951.37,0.0,266135.02,Autarquia | Administração pública direta
2006,1302702,ManicorÃ©,AM,Amazonas,16649,,,0.0,0.0,18,0.0,0.0,0.0,80000.0,0.0,0.0,Administração pública direta | Administração pública direta
2022,1304203,TefÃ©,AM,Amazonas,60154,,,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1304005,Silves,AM,Amazonas,9171,,,0.0,0.0,4,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2009,1200336,MÃ¢ncio Lima,AC,Acre,4092,,,0.0,0.0,14,0.0,0.0,0.0,44423.37,10120.61,442.94,Autarquia | Administração pública direta | Administração pública direta
2007,1200435,Santa Rosa do Purus,AC,Acre,1438,,,311.04,0.0,4,0.0,0.0,0.0,17270.52,0.0,14378.73,Autarquia | Administração pública direta
2009,1301951,Itamarati,AM,Amazonas,,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2006,1200328,JordÃ£o,AC,Acre,1715,,,155.0,0.0,0,0.0,0.0,0.0,108122.46,0.0,108122.46,Autarquia | Administração pública direta
2005,1300060,AmaturÃ¡,AM,Amazonas,3200,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta
2005,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,7110,,,996.4,0.0,8,0.0,0.0,0.0,178724.1,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2018,1302702,ManicorÃ©,AM,Amazonas,29254,,,0.0,0.0,36,0.0,182768.0,0.0,,,,Administração pública direta | Administração pública direta
2015,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,9339,,,1158.87,0.0,13,0.0,0.0,0.0,35261.1,0.0,33605.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1300607,Benjamin Constant,AM,Amazonas,14789,,,2270.12,0.0,15,0.0,0.0,0.0,1666.35,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1301407,EirunepÃ©,AM,Amazonas,12981,,,936.84,0.0,15,0.0,0.0,0.0,35193.37,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1303502,Pauini,AM,Amazonas,9350,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0
2003,1200252,EpitaciolÃ¢ndia,AC,Acre,6712,,,1166.4,0.0,9,0.0,0.0,0.0,252286.63,0.0,252286.63,Autarquia | Administração pública direta
2004,1200336,MÃ¢ncio Lima,AC,Acre,2783,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta | Administração pública direta
2002,1200708,Xapuri,AC,Acre,4370,,,646.6,0.0,5,0.0,0.0,0.0,507683.45,0.0,776235.86,Autarquia | Administração pública direta
2006,1302504,Manacapuru,AM,Amazonas,42725,,,3995.85,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2001,1301209,Coari,AM,Amazonas,20440,,,491.0,0.0,13,,,,,0.0,0.0,Administração pública direta | Administração pública direta
2022,1400704,UiramutÃ£,RR,Roraima,568,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1302009,Itapiranga,AM,Amazonas,8312,,,0.0,0.0,15,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2014,1301951,Itamarati,AM,Amazonas,1361,,,0.0,0.0,10,0.0,0.0,0.0,14925.27,0.0,767.94,Sociedade de economia mista com administração pública | Administração pública direta
2014,1303205,Novo AirÃ£o,AM,Amazonas,11645,,,0.0,0.0,14,0.0,24155.65,0.0,,,,Administração pública direta | Administração pública direta
2016,1303304,Novo AripuanÃ£,AM,Amazonas,16217,,,0.0,0.0,3,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2010,1200427,Rodrigues Alves,AC,Acre,3600,,,0.0,0.0,9,0.0,,,1000000.0,,,Autarquia | Administração pública direta
2010,1200500,Sena Madureira,AC,Acre,12566,,,1423.01,0.0,38,0.0,0.0,0.0,588316.57,1244341.52,0.0,Autarquia | Administração pública direta
2008,1300102,Anori,AM,Amazonas,7008,,,0.0,0.0,7,0.0,0.0,0.0,13620.0,0.0,0.0,Administração pública direta | Administração pública direta
2011,1301704,HumaitÃ¡,AM,Amazonas,31600,,,0.0,0.0,23,0.0,0.0,0.0,92000.0,,,Autarquia | Administração pública direta
2003,1200336,MÃ¢ncio Lima,AC,Acre,2722,,,,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta | Administração pública direta
2004,1200450,Senador Guiomard,AC,Acre,5979,,,670.32,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2022,1302702,ManicorÃ©,AM,Amazonas,25804,,,0.0,0.0,47,0.0,321510.0,0.0,,,,Administração pública direta | Administração pública direta
2018,1302009,Itapiranga,AM,Amazonas,8028,,,250.0,0.0,11,0.0,8920.0,7890.0,,,,Administração pública direta | Administração pública direta
2020,1302207,JuruÃ¡,AM,Amazonas,10164,,,0.0,0.0,12,0.0,0.0,0.0,10018.57,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2014,1301407,EirunepÃ©,AM,Amazonas,14305,,,837.0,0.0,19,0.0,0.0,0.0,77438.0,0.0,40833.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1303809,SÃ£o Gabriel da Cachoeira,AM,Amazonas,19361,,,0.0,0.0,9,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2008,1200013,AcrelÃ¢ndia,AC,Acre,3350,,,466.56,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2007,1200450,Senador Guiomard,AC,Acre,5769,,,907.2,0.0,23,0.0,0.0,0.0,12012.0,0.0,6006.0,Autarquia | Administração pública direta
2009,1302553,Manaquiri,AM,Amazonas,,,,0.0,0.0,8,0.0,0.0,0.0,7081.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2004,1200054,Assis Brasil,AC,Acre,,,,0.0,0.0,,,0.0,0.0,611087.47,0.0,623312.83,Autarquia | Administração pública direta
2006,1200500,Sena Madureira,AC,Acre,12880,,,933.1,0.0,25,0.0,0.0,0.0,80999.37,0.0,80999.37,Autarquia | Administração pública direta
2002,1200609,TarauacÃ¡,AC,Acre,7624,,,1399.7,0.0,13,0.0,0.0,0.0,221105.13,0.0,628877.38,Autarquia | Administração pública direta
2006,1302207,JuruÃ¡,AM,Amazonas,4184,,,0.0,0.0,7,0.0,0.0,0.0,21404.35,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1300631,Beruri,AM,Amazonas,11000,,,0.0,0.0,12,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2020,1304203,TefÃ©,AM,Amazonas,48516,,,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2013,1301308,CodajÃ¡s,AM,Amazonas,10422,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1301407,EirunepÃ©,AM,Amazonas,14305,,,837.0,0.0,19,0.0,0.0,0.0,33395.7,0.0,3850.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1200328,JordÃ£o,AC,Acre,1811,,,103.68,0.0,5,0.0,0.0,0.0,0.0,0.0,64349.8,Autarquia | Administração pública direta
2010,1300029,AlvarÃ£es,AM,Amazonas,2853,,,0.0,0.0,6,0.0,0.0,0.0,12091.6,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1302207,JuruÃ¡,AM,Amazonas,,,,0.0,0.0,8,0.0,0.0,0.0,2221.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2004,1200013,AcrelÃ¢ndia,AC,Acre,4265,,,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2004,1200500,Sena Madureira,AC,Acre,9056,,,777.6,0.0,34,0.0,0.0,0.0,83784.53,0.0,83784.53,Autarquia | Administração pública direta
2003,1200500,Sena Madureira,AC,Acre,7639,,,777.6,0.0,33,0.0,0.0,0.0,276555.82,0.0,276555.82,Autarquia | Administração pública direta
2004,1200708,Xapuri,AC,Acre,6025,,,646.6,0.0,20,0.0,0.0,0.0,828188.34,0.0,828188.34,Autarquia | Administração pública direta
2006,1300300,Autazes,AM,Amazonas,3719,,,345.6,0.0,6,0.0,0.0,0.0,16354.14,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2006,1302009,Itapiranga,AM,Amazonas,9242,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Administração pública direta
2001,1200302,FeijÃ³,AC,Acre,7615,,,160.0,0.0,5,0.0,0.0,,0.0,0.0,0.0,Autarquia | Administração pública direta
2001,1200807,Porto Acre,AC,Acre,3062,,,0.0,0.0,10,0.0,0.0,,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1303106,Nova Olinda do Norte,AM,Amazonas,23000,,,0.0,0.0,16,0.0,0.0,0.0,201299.39,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1300409,Barcelos,AM,Amazonas,10500,,,520.3,0.0,4,0.0,20.0,0.0,0.0,0.0,0.0,Autarquia
2014,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1633,,,245.52,0.0,7,0.0,0.0,0.0,139062.25,0.0,30629.42,Sociedade de economia mista com administração pública | Administração pública direta
2016,1302553,Manaquiri,AM,Amazonas,6339,,,0.0,0.0,9,0.0,0.0,0.0,28627.16,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,10732,,,1080.51,0.0,11,0.0,0.0,0.0,35957.64,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2014,1400704,UiramutÃ£,RR,Roraima,1199,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1300029,AlvarÃ£es,AM,Amazonas,5305,,,0.0,0.0,8,0.0,0.0,0.0,19372.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1300060,AmaturÃ¡,AM,Amazonas,8500,,,0.0,0.0,6,0.0,0.0,0.0,36000.0,0.0,27154.2,Administração pública direta
2009,1300300,Autazes,AM,Amazonas,,,,830.76,0.0,11,0.0,0.0,0.0,5975.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1302553,Manaquiri,AM,Amazonas,6673,,,0.0,0.0,8,0.0,0.0,0.0,16364.2,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1200013,AcrelÃ¢ndia,AC,Acre,2886,,,466.6,0.0,16,0.0,0.0,0.0,713921.92,0.0,713921.92,Autarquia | Administração pública direta
2004,1200609,TarauacÃ¡,AC,Acre,9663,,,1399.68,0.0,31,0.0,0.0,0.0,225793.61,0.0,265330.1,Autarquia | Administração pública direta
2021,1300706,Boca do Acre,AM,Amazonas,34958,,,0.0,0.0,32,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2018,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1232,,,224.7,0.0,7,0.0,0.0,0.0,51085.17,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1301308,CodajÃ¡s,AM,Amazonas,9255,,,0.0,0.0,10,0.0,0.0,0.0,12035.9,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1300029,AlvarÃ£es,AM,Amazonas,2181,,,0.0,0.0,6,0.0,0.0,0.0,46960.66,0.0,31459.9,Sociedade de economia mista com administração pública | Administração pública direta
2003,1200179,Capixaba,AC,Acre,1308,,,,0.0,11,0.0,0.0,0.0,383791.75,0.0,383791.75,Autarquia | Administração pública direta
2005,1200302,FeijÃ³,AC,Acre,2545,,,933.1,0.0,19,0.0,0.0,0.0,27570.88,0.0,27570.88,Autarquia | Administração pública direta
2003,1400704,UiramutÃ£,RR,Roraima,2837,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1303700,Santo AntÃ´nio do IÃ§Ã¡,AM,Amazonas,4000,,,0.0,0.0,12,0.0,0.0,0.0,,,,Administração pública direta
2019,1301159,Careiro da VÃ¡rzea,AM,Amazonas,1735,,,227.2,0.0,10,0.0,0.0,0.0,7900.76,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1304203,TefÃ©,AM,Amazonas,48274,,,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1300409,Barcelos,AM,Amazonas,10500,,,520.3,0.0,4,0.0,20.0,0.0,0.0,0.0,0.0,Autarquia
2012,1301308,CodajÃ¡s,AM,Amazonas,11289,,,0.0,0.0,8,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1200138,Bujari,AC,Acre,2972,,,466.56,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
